,,Elbow angle (degrees),,,,Elbow angle (rad),,,,Elbow angular velocity (rad/s),,,,Elbow angular acceleration (rad/s^2),,,
,,,,,,,,,,,,,,,,,
MAX,,62.356,1.61,46.327,5.105,1.08831750837358,0.028099800957109,0.808558682571413,0.089099058314311,2.85256612945951,1.70693200845046,2.71852484290638,1.49330370800635,24.6300864041423,18.5982285092504,26.389378290156,17.0902640355277
MIN,,21.792,-27.481,13.579,-23.733,0.380342150594604,-0.479633931740562,0.23699825912831,-0.414218991375814,-2.71852484290637,-1.47235975698242,-2.19702046241047,-1.61268422884277,-30.1592894744603,-20.8601752198363,-31.1645991236113,-22.6194671058471
,,,,,,,,,,,,,,,,,
frame,t (sec),R_Elbow_Ang,R_Shl_Flex_Ang,L_Elbow_Ang,L_Shl_Add_Ang,R_Elbow_Ang,R_Shl_Flex_Ang,L_Elbow_Ang,L_Shl_Flex_Ang,R_Elbow_Ang_Vel,R_Shl_Flex_Vel,L_Elbow_Ang_Vel,L_Shl_Flex_Vel,R_Elbow_Ang_Acc,R_Shl_Flex_Acc,L_Elbow_Ang_Acc,L_Shl_Flex_Acc
305,2.54166666666667,34.571,-15.248,24.293,-7.2,0.60337777570696,-0.266127804344095,0.423992835186982,-0.125663706143592,2.21796441343439,0.45657813232172,-1.49539810310875,-1.53309721495183,13.0690254389315,-5.02654824574339,12.0637157897838,-5.0265482457438
306,2.55,33.512,-15.466,25.007,-6.468,0.58489473892834,-0.269932622113443,0.436454486046222,-0.112887896018993,2.10905586810996,0.498466034369582,-1.59592906802362,-1.49120931290396,16.8389366232549,-5.52920307031457,13.3203528512096,-6.03185789490154
307,2.55833333333333,32.505,-15.704,25.769,-5.756,0.567319273360757,-0.274086505733189,0.449753894946419,-0.100461151744794,1.9687313962495,0.544542726622203,-1.70693200845036,-1.44094383044645,18.5982285092376,-5.78053048260856,13.5716802635196,-6.78584013174451
308,2.56666666666667,31.565,-15.964,26.584,-5.068,0.55091317839201,-0.278624361788375,0.463978328350173,-0.088453286491073,1.81374615867252,0.592713813977277,-1.8200293439797,-1.38439516268191,19.6035381584005,-6.03185789489192,13.3203528512197,-7.53982236861549
309,2.575,30.699,-16.247,27.453,-4.407,0.535798627069739,-0.283563643571519,0.479145239550003,-0.07691666013539,1.65038334068585,0.642979296434709,-1.93103228440653,-1.32156330961011,19.3522107461124,-5.52920307031884,11.3097335529234,-6.78584013175422
310,2.58333333333333,29.911,-16.554,28.375,-3.776,0.522045432564024,-0.288921804375141,0.495237175253391,-0.065903632555306,1.48911491780158,0.689055988687366,-2.02528006401422,-1.26501464184549,18.8495559215401,-4.77522083345686,8.54513201776603,-5.78053048260517
311,2.59166666666667,29.2,-16.883,29.342,-3.172,0.509636141582344,-0.294663937614203,0.512114509120176,-0.05536184387326,1.33203528512208,0.72884949563284,-2.09648949749561,-1.21684355449045,17.0902640355288,-4.02123859659407,6.03185789489109,-4.77522083345645
312,2.6,28.564,-17.231,30.343,-2.591,0.49853584753966,-0.300737683411143,0.529585254932639,-0.045221480919173,1.18961641815934,0.762359817271124,-2.14675497995303,-1.17705004754498,15.3309721495183,-3.26725635973449,4.27256600888219,-4.77522083345658
313,2.60833333333333,27.996,-17.595,31.368,-2.029,0.488622377388333,-0.307090681888402,0.547474879765581,-0.035412730522965,1.06185831691335,0.789586953602244,-2.18235969669372,-1.13725654059951,13.8230076757943,-2.26194671058357,1.75929188601055,-4.52389342116933
314,2.61666666666667,27.489,-17.972,32.41,-1.486,0.479773558080721,-0.313670573168421,0.565661210571362,-0.025935592684636,0.946666586281731,0.808436509523774,-2.19702046241047,-1.09955742875643,12.5663706143601,-2.26194671058516,-0.753982236861186,-4.02123859659491
315,2.625,27.037,-18.358,33.459,-0.961,0.471884669861707,-0.320407544081119,0.583969714424783,-0.016772614111666,0.841946831162064,0.827286065445317,-2.1907372771033,-1.06604710711814,11.0584061406361,-2.01061929829624,-2.76460153516147,-4.77522083345655
316,2.63333333333333,26.635,-18.753,34.505,-0.452,0.46486844626869,-0.327301594626497,0.602225858400643,-0.007888888219014,0.749793446656764,0.844041226264452,-2.16769893097695,-1.02625360017267,11.0584061406361,-2.01061929829864,-5.02654824574178,-5.02654824574371
317,2.64166666666667,26.277,-19.156,35.54,0.038,0.45862016754655,-0.334335271512034,0.620290016158785,0.000663225115758,0.657640062151463,0.860796387083608,-2.1258110289291,-0.984365698124805,10.053096491486,-2.76460153515902,-6.03185789489109,-6.03185789489249
318,2.65,25.963,-19.567,36.555,0.508,0.453139833695288,-0.34150857473773,0.638005108066527,0.008866272600131,0.573864258055747,0.883834733209932,-2.07554554647168,-0.934100215667368,10.0530964914892,-2.76460153515903,-7.53982236861831,-7.28849495632828
319,2.65833333333333,25.689,-19.989,37.546,0.954,0.448357631544823,-0.348873864181146,0.655301320953791,0.016650441064026,0.490088453960004,0.906873079336258,-2.01271369339986,-0.873362757697966,9.55044166691213,-2.5132741228709,-7.53982236861349,-8.04247719319
320,2.66666666666667,25.455,-20.422,38.507,1.371,0.444273561095157,-0.356431139842282,0.672073935065456,0.023928464044842,0.41050144006907,0.927817030360182,-1.94988184032808,-0.806342114421383,8.5451320177644,-1.7592918860121,-8.5451320177644,-9.04778684233867
321,2.675,25.259,-20.865,39.438,1.756,0.440852715761248,-0.364162948428617,0.688322950401524,0.030647981665021,0.3392920065877,0.942477796076949,-1.87867240684671,-0.730943890735228,8.04247719319149,-0.753982236854325,-9.55044166692523,-9.55044166691718
322,2.68333333333333,25.097,-21.315,40.335,2.105,0.438025282373017,-0.372016930062591,0.703978553791913,0.036739180754481,0.272271363311105,0.948760981384069,-1.79908539295567,-0.651356876844251,6.53451271946608,0.251327412281253,-11.3097335529105,-9.55044166690825
323,2.69166666666667,24.967,-21.768,41.194,2.416,0.435756354345424,-0.379923271574126,0.718970932066544,0.042167154728183,0.217817090648885,0.946666586281725,-1.70483761334807,-0.571769862953345,5.52920307031645,1.7592918860105,-13.571680263511,-10.0530964914875
324,2.7,24.863,-22.22,42.008,2.689,0.43394121192335,-0.38781215979314,0.733177912177778,0.046931903586128,0.171740398396248,0.932005820564971,-1.59174027781882,-0.487994058857617,3.76991118430834,2.5132741228701,-15.8336269740898,-9.29911425462599
325,2.70833333333333,24.781,-22.665,42.768,2.922,0.432510041936715,-0.395578874964515,0.746442414492935,0.050998520743274,0.140324471860345,0.911061869541053,-1.45979338636807,-0.410501440069067,1.75929188601051,3.51858377202261,-18.5982285092512,-9.55044166691302
326,2.71666666666667,24.714,-23.1,43.465,3.118,0.431340671337879,-0.40317105721069,0.758607359379335,0.054419366077183,0.125663706143591,0.881740338107531,-1.30480814879097,-0.330914426178125,-0.251327412287329,5.02654824574179,-21.3628300444142,-9.2991142546258
327,2.725,24.654,-23.521,44.088,3.276,0.430293473786682,-0.410518893361586,0.76948076061926,0.057176986295334,0.127758101245985,0.839852436059683,-1.12678456508752,-0.253421807389577,-1.50796447372318,5.78053048260619,-23.1221219304167,-10.3044239037745
328,2.73333333333333,24.593,-23.922,44.626,3.397,0.429228822942965,-0.417517663662084,0.778870631994989,0.059288834690247,0.140324471860345,0.791681348704632,-0.934100215667385,-0.167551608191457,-2.01061929829704,6.28318530718083,-25.3840686410083,-11.8123883774977
329,2.74166666666667,24.526,-24.3,45.072,3.477,0.428059452344129,-0.424115008234622,0.786654800458884,0.060685098091843,0.157079632679487,0.739321471144792,-0.72256631032565,-0.069115038378976,-2.76460153515983,7.03716754403883,-26.6407057024425,-13.0690254389336
330,2.75,24.451,-24.653,45.417,3.51,0.426750455405134,-0.430276020494162,0.792676186378265,0.061261056745001,0.180117978805819,0.680678408277802,-0.500560429471963,0.03979350694547,-2.01061929829624,6.53451271946897,-27.3946879393005,-14.5769899126568
331,2.75833333333333,24.365,-24.978,45.656,3.491,0.425249472248418,-0.435948340563144,0.796847523290531,0.060929444187122,0.196873139624954,0.626224135615561,-0.272271363311126,0.161268422884277,-2.01061929829864,6.7858401317531,-28.1486701761665,-15.5822995618055
332,2.76666666666667,24.271,-25.277,45.786,3.414,0.423608862751544,-0.441166875026607,0.799116451318124,0.059585540663086,0.213628300444109,0.569675467850952,-0.037699111843073,0.291120919232656,-1.75929188601051,6.28318530718003,-27.8973427638752,-16.0849543863797
333,2.775,24.169,-25.549,45.804,3.275,0.421828626914509,-0.445914170592031,0.799430610583483,0.057159533002814,0.228289066160864,0.517315590291118,0.194778744522553,0.425162205785819,-1.50796447372238,7.03716754404044,-27.3946879393069,-16.08495438638
334,2.78333333333333,24.06,-25.796,45.711,3.072,0.419926218029836,-0.450225133844457,0.797807454379128,0.053616514621266,0.240855436775217,0.458672527424115,0.423067810683443,0.559203492338985,-3.01592894744555,7.28849495633016,-26.8920331147259,-14.8283173249438
335,2.79166666666667,23.945,-26.015,45.509,2.805,0.417919089390042,-0.454047404906325,0.794281889290099,0.048956485518441,0.26598817800393,0.397935069454697,0.647168086639491,0.682772803380184,-3.51858377202181,8.04247719318735,-26.6407057024441,-13.0690254389337
336,2.8,23.818,-26.205,45.2,2.479,0.415702521240009,-0.457363530485114,0.788888821901437,0.04326671215694,0.295309709437445,0.330914426178136,0.869173967493192,0.791681348704631,-4.27256600888089,9.80176907920265,-26.1380508778561,-9.80176907919461
337,2.80833333333333,23.677,-26.363,44.785,2.101,0.413241606994697,-0.460121150703265,0.78164570550566,0.036669367584401,0.330914426178118,0.249233017184781,1.08699105814199,0.873362757697919,-4.77522083345632,10.0530964914863,-26.6407057024513,-7.03716754404629
338,2.81666666666667,23.519,-26.482,44.266,1.684,0.410483986776546,-0.462198092513138,0.77258744668781,0.029391344603585,0.37070793312359,0.165457213089058,1.30899693899576,0.932005820564975,-3.76991118430914,11.8123883774965,-25.8867234655797,-3.51858377202067
339,2.825,23.342,-26.561,43.641,1.239,0.407394754000516,-0.463576902622214,0.761679138862845,0.02162462943221,0.402123859659499,0.067020643276588,1.52471963454226,0.96132735199848,-2.76460153515822,11.8123883774989,-25.8867234655782,-0.502654824574364
340,2.83333333333333,23.15,-26.593,42.913,0.78,0.404043721836687,-0.464135407982852,0.748973141908327,0.013613568165556,0.425162205785818,-0.031415926535903,1.74044233008874,0.965516142203266,-1.00530964914932,12.5663706143577,-24.881413816432,3.01592894744621
341,2.84166666666667,22.947,-26.578,42.082,0.319,0.400500703455139,-0.463873608595053,0.734469455824254,0.005567600313862,0.433539786195395,-0.13613568165555,1.94778744522568,0.940383400974548,0.251327412288128,13.571680263511,-23.373449342708,5.27787565803089
342,2.85,22.74,-26.513,41.152,-0.13,0.39688787190351,-0.462739144581257,0.718237893780706,-0.002268928027593,0.431445391092994,-0.249233017184808,2.14256618974824,0.896401103824291,2.01061929829624,13.8230076757919,-22.1168122812722,7.03716754404123
343,2.85833333333333,22.534,-26.394,40.129,-0.558,0.393292493644402,-0.460662202771383,0.700383175532804,-0.009738937226128,0.414690230273859,-0.364424747816407,2.32687295875884,0.837758040957281,4.27256600888381,14.3256625003706,-18.5982285092528,8.04247719318988
344,2.86666666666667,22.336,-26.22,39.018,-0.958,0.389836741725453,-0.457625329872913,0.680992567543148,-0.016720254234106,0.379085513533161,-0.483805268652828,2.48185819633595,0.770737397680699,6.7858401317531,13.8230076757967,-14.325662500369,7.03716754404127
345,2.875,22.155,-25.989,37.833,-1.326,0.386677695779344,-0.453593619300806,0.660310415907015,-0.023143065881445,0.322536845768552,-0.598996999284467,2.60123871717236,0.712094334813688,8.79645943005094,13.3203528512189,-9.80176907920022,5.0265482457436
346,2.88333333333333,22.001,-25.703,36.591,-1.666,0.383989888731272,-0.448601977640102,0.638633426597245,-0.029077185338226,0.249233017184794,-0.70999993971129,2.68292012616569,0.670206432765825,11.8123883774973,12.5663706143593,-4.27256600888224,3.26725635973343
347,2.89166666666667,21.882,-25.364,35.31,-1.986,0.381912946921399,-0.442685311475842,0.616275758879198,-0.034662238944607,0.150796447372317,-0.814719694830951,2.71852484290638,0.642979296434713,13.5716802635094,10.8070787283504,0.502654824576256,0
348,2.9,21.81,-24.975,34.012,-2.293,0.380656309859963,-0.435895980685584,0.593621385188311,-0.04002039974823,0.037699111843073,-0.90477868423387,2.71433605270158,0.642979296434713,15.8336269740922,9.29911425462479,5.78053048260302,-2.01061929829754
349,2.90833333333333,21.792,-24.543,32.716,-2.6,0.380342150594604,-0.428356158316968,0.571001918082465,-0.045378560551853,-0.094247779607695,-0.98227130302241,2.66616496534655,0.65973445725386,17.5929188601027,7.28849495632857,10.0530964914867,-4.02123859659478
350,2.91666666666667,21.837,-24.074,31.443,-2.915,0.381127548758002,-0.420170564125115,0.548783876704577,-0.050876347695635,-0.240855436775217,-1.04300876099181,2.58238916125083,0.693244778892149,19.3522107461132,5.02654824574337,12.8176980266482,-5.02654824574389
351,2.925,21.952,-23.576,30.21,-3.246,0.383134677397795,-0.411478824450183,0.527263967027487,-0.056653387519736,-0.402123859659493,-1.08489666303968,2.47557501102876,0.735132680940015,21.3628300444081,2.51327412286543,15.3309721495325,-5.27787565802573
352,2.93333333333333,22.144,-23.058,29.028,-3.597,0.386485709561624,-0.402438018924853,0.506634175268914,-0.062779493194236,-0.580147443362893,-1.10584061406355,2.34781690978266,0.779114978090229,22.6194671058478,0.251327412293603,17.0902640355129,-5.52920307032313
353,2.94166666666667,22.421,-22.53,27.907,-3.969,0.391320271589649,-0.393222680474322,0.487069034354058,-0.069272118011655,-0.7686430025783,-1.107935009166,2.20539804282004,0.825191670342924,23.6247767549954,-1.50796447372237,19.6035381584005,-5.78053048260479
354,2.95,22.788,-22.001,26.854,-4.363,0.397725629944468,-0.383989888731272,0.468690717330557,-0.076148715264513,-0.965516142203261,-1.09536863855165,2.04203522483337,0.873362757697964,23.8761041672843,-2.76460153515904,22.3681396935587,-7.03716754404143
355,2.95833333333333,23.249,-21.478,25.879,-4.78,0.405771597796162,-0.374861816743342,0.451673757123613,-0.083426738245329,-1.16448367693063,-1.07233029242532,1.85563406072038,0.932005820564976,22.6194671058453,-4.02123859659406,25.3840686410075,-7.79114978090262
356,2.96666666666667,23.805,-20.966,24.993,-5.225,0.41547562843725,-0.365925730973131,0.436210139950943,-0.091193453416704,-1.35297923614601,-1.03881997078704,1.64410015537866,0.996932068739164,21.6141574566975,-4.02123859659728,26.1380508778663,-8.29380460547729
357,2.975,24.451,-20.47,24.208,-5.701,0.426750455405134,-0.357268897883239,0.422509305322787,-0.099501220656197,-1.53309721495182,-1.00530964914873,1.42628306472977,1.06604710711814,19.8548655706886,-4.02123859659327,26.1380508778671,-7.7911497809026
358,2.98333333333333,25.183,-19.99,23.527,-6.21,0.439526265529732,-0.348891317473666,0.410623613116706,-0.108384946548848,-1.69855442804089,-0.971799327510451,1.20846597408088,1.13097335529233,17.0902640355296,-3.01592894744796,22.1168122812722,-7.03716754404123
359,2.99166666666667,25.994,-19.526,22.95,-6.75,0.453680885763406,-0.340792989744413,0.400553063332699,-0.117809724509617,-1.84097329500364,-0.946666586281718,1.02415920507028,1.18961641815934,14.8283173249421,-2.26194671058276,16.5876092109541,-4.52389342116954
360,3,26.873,-19.074,22.461,-7.318,0.469022329888436,-0.332904101525398,0.392018403290446,-0.127723194660945,-1.96454260604482,-0.927817030360195,0.885929128312327,1.22731553000242,12.5663706143593,-1.50796447372319,10.3044239037757,-2.01061929829703
361,3.00833333333333,27.811,-18.631,22.038,-7.904,0.485393518272143,-0.325172292939064,0.38463566055451,-0.137950824077632,-2.06926236116448,-0.915250659745835,0.800058929114196,1.24407069082156,10.5557513160638,-0.502654824576256,6.03185789489032,-1.00530964914891
362,3.01666666666667,28.799,-18.194,21.656,-8.498,0.502637371281847,-0.317545204107848,0.377968502811892,-0.148318079834478,-2.15722695546501,-0.911061869541033,0.749793446656777,1.25244827123113,8.54513201776123,-0.25132741228573,3.26725635973528,0.753982236861186
363,3.025,29.829,-17.759,21.298,-9.096,0.520614262577389,-0.309953021861673,0.371720224089752,-0.158755148761404,-2.22843638894635,-0.908967474438652,0.72256631032565,1.24616508592396,7.53982236861666,0,-0.251327412288128,2.26194671058516
364,3.03333333333333,30.893,-17.325,20.953,-9.691,0.539184565818608,-0.302378292908018,0.365698838170372,-0.16913985781077,-2.29126824201816,-0.908967474438652,0.724660705428051,1.22731553000242,5.02654824574503,1.00530964914852,-1.00530964914772,3.01592894744597
365,3.04166666666667,31.987,-16.891,20.607,-10.277,0.558278467835426,-0.294803563954362,0.359659998958471,-0.179367487227457,-2.33315614406603,-0.917345054848223,0.733038285837615,1.2021827887737,3.01592894744475,1.00530964914853,2.01061929829703,1.7592918860105
366,3.05,33.101,-16.453,20.257,-10.851,0.577721435702643,-0.287159021830627,0.353551346576491,-0.189385677133905,-2.35828888529474,-0.925722635257794,0.716283125018473,1.18752202305694,1.50796447371038,1.50796447371718,9.04778684234236,-1.5079644737159
367,3.05833333333333,34.227,-16.011,19.915,-11.418,0.597373843080099,-0.279444666536812,0.347582320534671,-0.199281693992713,-2.37085525590899,-0.938289005872104,0.640884901332287,1.20008839367124,-0.753982236849156,2.26194671059105,16.5876092109492,-5.02654824575041
368,3.06666666666667,35.359,-15.563,19.609,-11.991,0.617130970212675,-0.271625591487877,0.342241613023568,-0.20928243060664,-2.36457207060192,-0.957138561793697,0.502654824574371,1.24197629571917,-2.51327412287169,2.51327412287089,19.8548655706878,-7.03716754404203
369,3.075,36.488,-15.106,19.369,-12.584,0.636835737467691,-0.263649436806263,0.338052822818782,-0.219632233070966,-2.34362811957799,-0.978082512817621,0.337197611485306,1.30061935858618,-4.52389342116877,3.51858377202141,20.1061929829744,-7.79114978090202
370,3.08333333333333,37.607,-14.639,19.208,-13.205,0.656365971797507,-0.25549874919945,0.335242842723071,-0.230470727725851,-2.30592900773491,-1.00740404425113,0.169646003293854,1.36554560676037,-5.78053048260296,3.76991118430716,17.5929188601043,-6.7858401317543
371,3.09166666666667,38.708,-14.158,19.127,-13.857,0.675582046861965,-0.247103715497357,0.333829126028955,-0.241850274448854,-2.25775792037989,-1.03881997078703,0.023038346126319,1.42209427452498,-6.53451271947054,3.5185837720218,14.3256625003682,-4.52389342116992
372,3.1,39.786,-13.662,19.116,-14.536,0.694396696198464,-0.238446882407465,0.333637139811236,-0.253701060069896,-2.20330364771763,-1.06814150222054,-0.096342174710083,1.45979338636807,-6.5345127194658,3.01592894744515,8.79645943005174,-2.26194671058359
373,3.10833333333333,40.838,-13.152,19.162,-15.233,0.712757559929444,-0.229545703222294,0.334439991267153,-0.265866004956296,-2.14884937505542,-1.09327424344925,-0.169646003293847,1.4786429422896,-5.52920307031483,1.5079644737236,3.01592894744635,1.25663706143507
374,3.11666666666667,41.864,-12.63,19.243,-15.939,0.730664638054906,-0.220435084526884,0.335853707961269,-0.278188029475376,-2.1027726828028,-1.10584061406361,-0.194778744522566,1.46817096677764,-5.27787565803475,0.502654824574258,-4.77522083345606,5.02654824574417
375,3.125,42.868,-12.102,19.336,-16.64,0.748187743744929,-0.211219746076354,0.337476864165623,-0.290422787531856,-2.05879038565251,-1.1100294042684,-0.154985237577099,1.42628306472977,-4.77522083345685,-0.502654824575057,-12.8176980266466,9.29911425462639
376,3.13333333333333,43.851,-11.572,19.41,-17.321,0.765344330292033,-0.201969501040784,0.338768407812099,-0.302308479737938,-2.01899687870703,-1.10584061406361,-0.048171087355045,1.34879044594122,-5.02654824574018,-1.75929188600893,-18.8495559215385,11.8123883774965
377,3.14166666666667,44.815,-11.044,19.433,-17.965,0.782169304281259,-0.192754162590254,0.339169833540058,-0.313548400120781,-1.9771089766592,-1.09117984834687,0.108908545324442,1.25035387612875,-5.78053048260778,-2.26194671058556,-20.8601752198372,13.5716802635086
378,3.15,45.759,-10.523,19.381,-18.562,0.798645212420085,-0.183660997187363,0.338262262329021,-0.323968015755187,-1.92893788930413,-1.07233029242532,0.282743338823085,1.13725654059951,-6.03185789489112,-3.76991118430793,-21.3628300444102,13.3203528512213
379,3.15833333333333,46.68,-10.011,19.246,-19.105,0.814719694830953,-0.174724911417152,0.335906067838829,-0.333445153593517,-1.87867240684671,-1.04091436588942,0.460766922526503,1.02625360017267,-7.28849495632856,-4.52389342116954,-20.1061929829752,13.0690254389331
380,3.16666666666667,47.577,-9.514,19.026,-19.595,0.830375298221342,-0.16605062503474,0.332066343484441,-0.341997266928289,-1.8179349488773,-1.00321525404634,0.628318530717962,0.917345054848223,-6.7858401317539,-6.03185789489192,-15.833626974093,10.3044239037749
381,3.175,48.445,-9.035,18.726,-20.033,0.845524756128653,-0.157690497917688,0.326830355728458,-0.349641809052024,-1.76138628111269,-0.952949771588908,0.760265422168736,0.831474855650099,-7.0371675440561,-6.28318530718539,-8.29380460547097,7.53982236862
382,3.18333333333333,49.286,-8.58,18.363,-20.43,0.860202975137925,-0.149749249821113,0.320494810543719,-0.356570766182441,-1.70274321824555,-0.90058989402903,0.82938046054766,0.768643002578266,-7.53982236860062,-7.28849495632202,-2.26194671059035,4.7752208334509
383,3.19166666666667,50.099,-8.15,17.967,-20.797,0.874392501956639,-0.142244334037538,0.313583306705821,-0.362976124537261,-1.63991136517388,-0.839852436059677,0.848230016469248,0.72884949563284,-8.54513201776121,-7.79114978090322,3.26725635973369,3.51858377202181
384,3.2,50.882,-7.749,17.562,-21.145,0.888058429999755,-0.135245563737041,0.306514723235244,-0.369049870334201,-1.56870193169254,-0.774926187885484,0.821002880138134,0.699527964199325,-9.04778684234386,-8.29380460547687,6.7858401317539,3.26725635973207
385,3.20833333333333,51.631,-7.379,17.17,-21.479,0.901130946097192,-0.128787845504662,0.299673032567426,-0.374879270035862,-1.49330370800634,-0.70581114950651,0.764454212373518,0.672300827868224,-9.80176907919705,-9.299114254626,9.29911425462559,3.01592894744716
386,3.21666666666667,52.344,-7.042,16.805,-21.8,0.913575143663912,-0.122906085925441,0.293302580797647,-0.380481776934764,-1.41162229901303,-0.62831853071796,0.686961593584972,0.647168086639498,-11.0584061406377,-10.0530964914874,10.8070787283488,3.76991118430834
387,3.225,53.018,-6.742,16.477,-22.109,0.925338662822354,-0.117670098169458,0.287577900851106,-0.385874844323426,-1.31946891450772,-0.544542726622232,0.596902604182066,0.615752160103595,-11.5610609652107,-10.8070787283488,11.5610609652108,4.77522083345527
388,3.23333333333333,53.648,-6.482,16.192,-22.403,0.936334237109918,-0.113132242114272,0.282603712482922,-0.39100611232429,-1.22312673979763,-0.454483737219326,0.500560429471976,0.575958653158135,-12.315043202072,-11.3097335529236,9.80176907920025,6.28318530718083
389,3.24166666666667,54.232,-6.265,15.953,-22.678,0.946526959941565,-0.109344877637445,0.278432375570655,-0.395805767767274,-1.12050137978036,-0.360235957611629,0.418879020478641,0.523598775598295,-13.3203528512181,-12.3150432020716,6.53451271946737,8.29380460547628
390,3.25,54.767,-6.093,15.753,-22.928,0.955864471439734,-0.106342911324015,0.274941717066667,-0.40016909089726,-1.00949843935354,-0.257610597594367,0.364424747816413,0.454483737219326,-14.0743350880872,-13.8230076757959,2.76460153515822,10.3044239037733
391,3.25833333333333,55.249,-5.97,15.579,-23.145,0.964276958434347,-0.104196156344061,0.271904844168197,-0.403956455374088,-0.892212313619484,-0.142418866962735,0.341386401690095,0.368613538021215,-14.0743350880793,-14.3256625003692,1.00530964914932,11.0584061406385
392,3.26666666666667,55.675,-5.902,15.416,-23.321,0.971712061047843,-0.103009332452705,0.269059957487446,-0.407028234857598,-0.77492618788549,-0.023038346126325,0.333008821280517,0.276460153515895,-14.0743350880825,-14.5769899126563,5.02654824574339,9.2991142546256
393,3.275,56.045,-5.891,15.257,-23.453,0.978169779280222,-0.102817346234986,0.266284883976775,-0.40933206947023,-0.65764006215147,0.098436569812477,0.291120919232656,0.198967534727349,-13.3203528512229,-14.5769899126573,10.0530964914876,6.28318530717844
394,3.28333333333333,56.359,-5.938,15.118,-23.548,0.983650113131484,-0.103637650983423,0.263858876316503,-0.410990132259625,-0.546637121724613,0.219911485751288,0.207345115136926,0.146607657167528,-13.5716802635062,-14.0743350880823,12.5663706143593,4.77522083345686
395,3.29166666666667,56.62,-6.043,15.019,-23.618,0.988205422479189,-0.105470246698017,0.262131000357028,-0.412211862736021,-0.433539786195395,0.337197611485306,0.102625360017266,0.106814150222055,-13.3203528512197,-13.3203528512209,12.8176980266466,3.01592894744715
396,3.3,56.827,-6.204,14.97,-23.669,0.991818254030818,-0.108280226793728,0.261275789023551,-0.413101980654538,-0.322536845768565,0.448200551912146,-0.004188790204789,0.081681408993329,-14.5769899126616,-12.0637157897811,10.8070787283474,3.51858377201895
397,3.30833333333333,56.981,-6.418,14.972,-23.708,0.994506061078889,-0.112015231392996,0.261310695608591,-0.413782659062816,-0.201061929829719,0.548731516826988,-0.094247779607683,0.052359877559837,,,,
398,3.31666666666667,57.077,-6.68,15.017,-23.733,0.996181577160803,-0.116587994033221,0.262096093771988,-0.414218991375814,,,,,,,,
